Module_id,Module_name,Sample,present_KOs,required_KOs,missing_KOs,KEMET_style_status_3state
M00579,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",Freshwater microbial communitie 3300023177,4,4,0,Complete
M00579,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",Biofilm microbial communitie 3300021476,4,4,0,Complete
M00579,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",Acid Mine Drainage 3300003083,1,4,3,Incomplete
M00579,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",Hydrotherm Fe rich 3300023444,4,4,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038494,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Lab enriched acid 3300038413,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300008567,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300030091,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023310,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300046014,2,5,3,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300055056,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300010391,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300031898,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater microbial communitie 3300024300,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300055061,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023368,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038487,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300031593,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300030082,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300031604,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300021518,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300030398,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300030242,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023439,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater microbial communitie 3300024333,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Lab enriched sediment 3300039027,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300039205,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater microbial communitie 3300043827,2,5,3,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Lab enriched acid 3300038471,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300030335,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater microbial communitie 3300028737,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Lab enriched acid 3300038411,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300031877,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038731,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038979,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023548,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of freshwater 3300061576,3,5,2,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038486,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300031587,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid Mine Drainage 3300005360,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300008723,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038493,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300036045,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300046013,3,5,2,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038729,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300030413,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Lab enriched acid 3300038412,3,5,2,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300031806,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300055057,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023440,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Lab enriched sediment 3300039028,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300008566,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater microbial communitie 3300024341,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300021517,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300055062,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023442,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300036046,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023313,3,5,2,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300039211,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300008721,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Pink biofilm microbial 3300003104,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300038681,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid mine drainage 3300030228,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300055069,2,5,3,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid Mine Drainage 2010484004,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023307,1,5,4,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater sediment microbial 3300031876,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Freshwater microbial communitie 3300023177,5,5,0,Complete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Biofilm microbial communitie 3300021476,4,5,1,1 block missing
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Acid Mine Drainage 3300003083,0,5,5,Incomplete
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Hydrotherm Fe rich 3300023444,5,5,0,Complete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038494,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Lab enriched acid 3300038413,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300008567,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300030091,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023310,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300046014,1,7,6,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300055056,1,7,6,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300010391,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300031898,2,7,5,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater microbial communitie 3300024300,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300055061,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023368,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038487,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300031593,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300030082,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300031604,1,7,6,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300021518,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300030398,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300030242,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023439,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater microbial communitie 3300024333,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Lab enriched sediment 3300039027,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300039205,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater microbial communitie 3300043827,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Lab enriched acid 3300038471,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300030335,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater microbial communitie 3300028737,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Lab enriched acid 3300038411,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300031877,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038731,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038979,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023548,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of freshwater 3300061576,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038486,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300031587,1,7,6,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid Mine Drainage 3300005360,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300008723,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038493,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300036045,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300046013,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038729,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300030413,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Lab enriched acid 3300038412,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300031806,1,7,6,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300055057,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023440,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Lab enriched sediment 3300039028,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300008566,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater microbial communitie 3300024341,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300021517,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300055062,4,7,3,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023442,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300036046,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023313,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300039211,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300008721,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Pink biofilm microbial 3300003104,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300038681,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid mine drainage 3300030228,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300055069,1,7,6,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid Mine Drainage 2010484004,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023307,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater sediment microbial 3300031876,1,7,6,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Freshwater microbial communitie 3300023177,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Biofilm microbial communitie 3300021476,6,7,1,1 block missing
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Acid Mine Drainage 3300003083,0,7,7,Incomplete
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Hydrotherm Fe rich 3300023444,6,7,1,1 block missing
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Acid mine drainage 3300038494,3,5,2,Incomplete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Lab enriched acid 3300038413,5,5,0,Complete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Acid mine drainage 3300008567,1,5,4,Incomplete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Acid mine drainage 3300030091,3,5,2,Incomplete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Hydrotherm Fe rich 3300023310,5,5,0,Complete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Metatransc of lab 3300046014,2,5,3,Incomplete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Metatransc of lab 3300055056,1,5,4,Incomplete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Freshwater sediment microbial 3300010391,5,5,0,Complete
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Freshwater sediment microbial 3300031898,5,5,0,Complete
