Figure,Module_ID,Module_name,Biogeochemical_cycle,Relation_to_iron,Table_S8_biomarker_KOs,Reason_for_inclusion,Sample_or_MAG,Original_status,Displayed_visual_class,Color_hex,Panel,Row_order,Column_order,Source_file,Selection_script,Selection_rule
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,1 block missing,1 block missing,#1565C0,P001,14,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,1 block missing,1 block missing,#1565C0,P001,14,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.R,1 block missing,1 block missing,#1565C0,P001,14,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.D,Complete,Complete,#2E7D32,P001,14,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.R,1 block missing,1 block missing,#1565C0,P001,14,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.D,1 block missing,1 block missing,#1565C0,P001,14,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.R,1 block missing,1 block missing,#1565C0,P001,14,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.D,1 block missing,1 block missing,#1565C0,P001,14,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.R,1 block missing,1 block missing,#1565C0,P001,14,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.D,1 block missing,1 block missing,#1565C0,P001,14,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.R,1 block missing,1 block missing,#1565C0,P001,14,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.D,1 block missing,1 block missing,#1565C0,P001,14,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.R,1 block missing,1 block missing,#1565C0,P001,14,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,1 block missing,1 block missing,#1565C0,P001,14,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00163,Photosystem I,Photosynthesis,No direct iron relation assigned,K02689; K02690,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,1 block missing,1 block missing,#1565C0,P001,14,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,1 block missing,1 block missing,#1565C0,P001,15,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,1 block missing,1 block missing,#1565C0,P001,15,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,Incomplete,Incomplete,#C62828,P001,15,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,Incomplete,Incomplete,#C62828,P001,15,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.D,1 block missing,1 block missing,#1565C0,P001,15,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,Incomplete,Incomplete,#C62828,P001,15,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,Incomplete,Incomplete,#C62828,P001,15,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.R,1 block missing,1 block missing,#1565C0,P001,15,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.D,Complete,Complete,#2E7D32,P001,15,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.R,Incomplete,Incomplete,#C62828,P001,15,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.D,Incomplete,Incomplete,#C62828,P001,15,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00611,Oxygenic photosynthesis in plants and cyanobacteria,Photosynthesis,No direct iron relation assigned,K00855; K01601; K01602; K02689; K02690; K02703,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.R,Incomplete,Incomplete,#C62828,P001,15,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
