Module_id,Module_name,Sample,KEMET_like_status_3state
M00035,Methionine degradation,Freshwater sediment microbial 3300031876,INCOMPLETE
M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA",Freshwater sediment microbial 3300031876,COMPLETE
M00037,"Melatonin biosynthesis, tryptophan => serotonin => melatonin",Freshwater sediment microbial 3300031876,INCOMPLETE
M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00039,"Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Freshwater sediment microbial 3300031876,INCOMPLETE
M00040,"Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Freshwater sediment microbial 3300031876,INCOMPLETE
M00042,"Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Freshwater sediment microbial 3300031876,INCOMPLETE
M00043,"Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00044,"Tyrosine degradation, tyrosine => homogentisate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00046,"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00047,Creatine pathway,Freshwater sediment microbial 3300031876,INCOMPLETE
M00048,"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",Freshwater sediment microbial 3300031876,INCOMPLETE
M00049,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",Freshwater sediment microbial 3300031876,INCOMPLETE
M00050,"Guanine ribonucleotide biosynthesis IMP => GDP,GTP",Freshwater sediment microbial 3300031876,INCOMPLETE
M00051,"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00052,"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",Freshwater sediment microbial 3300031876,INCOMPLETE
M00053,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",Freshwater sediment microbial 3300031876,INCOMPLETE
M00055,N-glycan precursor biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00056,"O-glycan biosynthesis, mucin type core",Freshwater sediment microbial 3300031876,INCOMPLETE
M00057,"Glycosaminoglycan biosynthesis, linkage tetrasaccharide",Freshwater sediment microbial 3300031876,INCOMPLETE
M00058,"Glycosaminoglycan biosynthesis, chondroitin sulfate backbone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00059,"Glycosaminoglycan biosynthesis, heparan sulfate backbone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00060,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00061,"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P",Freshwater sediment microbial 3300031876,INCOMPLETE
M00063,CMP-KDO biosynthesis,Freshwater sediment microbial 3300031876,COMPLETE
M00064,ADP-L-glycero-D-manno-heptose biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00065,"GPI-anchor biosynthesis, core oligosaccharide",Freshwater sediment microbial 3300031876,INCOMPLETE
M00066,Lactosylceramide biosynthesis,Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00067,"Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid",Freshwater sediment microbial 3300031876,INCOMPLETE
M00068,"Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer",Freshwater sediment microbial 3300031876,INCOMPLETE
M00069,"Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3",Freshwater sediment microbial 3300031876,INCOMPLETE
M00070,"Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer",Freshwater sediment microbial 3300031876,INCOMPLETE
M00071,"Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer",Freshwater sediment microbial 3300031876,INCOMPLETE
M00072,N-glycosylation by oligosaccharyltransferase,Freshwater sediment microbial 3300031876,INCOMPLETE
M00073,N-glycan precursor trimming,Freshwater sediment microbial 3300031876,INCOMPLETE
M00074,"N-glycan biosynthesis, high-mannose type",Freshwater sediment microbial 3300031876,INCOMPLETE
M00075,"N-glycan biosynthesis, complex type",Freshwater sediment microbial 3300031876,INCOMPLETE
M00076,Dermatan sulfate degradation,Freshwater sediment microbial 3300031876,COMPLETE
M00077,Chondroitin sulfate degradation,Freshwater sediment microbial 3300031876,COMPLETE
M00078,Heparan sulfate degradation,Freshwater sediment microbial 3300031876,INCOMPLETE
M00079,Keratan sulfate degradation,Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00081,Pectin degradation,Freshwater sediment microbial 3300031876,INCOMPLETE
M00082,"Fatty acid biosynthesis, initiation",Freshwater sediment microbial 3300031876,INCOMPLETE
M00083,"Fatty acid biosynthesis, elongation",Freshwater sediment microbial 3300031876,INCOMPLETE
M00085,Fatty acid elongation in mitochondria,Freshwater sediment microbial 3300031876,INCOMPLETE
M00086,"beta-Oxidation, acyl-CoA synthesis",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00087,beta-Oxidation,Freshwater sediment microbial 3300031876,INCOMPLETE
M00088,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone",Freshwater sediment microbial 3300031876,COMPLETE
M00089,Triacylglycerol biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00090,"Phosphatidylcholine (PC) biosynthesis, choline => PC",Freshwater sediment microbial 3300031876,INCOMPLETE
M00091,"Phosphatidylcholine (PC) biosynthesis, PE => PC",Freshwater sediment microbial 3300031876,INCOMPLETE
M00092,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE",Freshwater sediment microbial 3300031876,INCOMPLETE
M00093,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00094,Ceramide biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00095,"C5 isoprenoid biosynthesis, mevalonate pathway",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00096,"C5 isoprenoid biosynthesis, non-mevalonate pathway",Freshwater sediment microbial 3300031876,COMPLETE
M00097,"beta-Carotene biosynthesis, GGAP => beta-carotene",Freshwater sediment microbial 3300031876,INCOMPLETE
M00098,Acylglycerol degradation,Freshwater sediment microbial 3300031876,INCOMPLETE
M00099,Sphingosine biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00100,Sphingosine degradation,Freshwater sediment microbial 3300031876,INCOMPLETE
M00101,"Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol",Freshwater sediment microbial 3300031876,INCOMPLETE
M00102,Ergocalciferol biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00103,Cholecalciferol biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00106,"Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00107,"Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00108,"C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00109,"C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00110,"C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00112,Tocopherol/tocotorienol biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00113,Jasmonic acid biosynthesis,Freshwater sediment microbial 3300031876,INCOMPLETE
M00114,"Ascorbate biosynthesis, plants, glucose-6P => ascorbate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00115,"NAD biosynthesis, aspartate => NAD",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00116,"Menaquinone biosynthesis, chorismate => menaquinol",Freshwater sediment microbial 3300031876,INCOMPLETE
M00117,"Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00118,"Glutathione biosynthesis, glutamate => glutathione",Freshwater sediment microbial 3300031876,INCOMPLETE
M00119,"Pantothenate biosynthesis, valine/L-aspartate => pantothenate",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00120,"Coenzyme A biosynthesis, pantothenate => CoA",Freshwater sediment microbial 3300031876,INCOMPLETE
M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme",Freshwater sediment microbial 3300031876,INCOMPLETE
M00122,"Cobalamin biosynthesis, cobinamide => cobalamin",Freshwater sediment microbial 3300031876,INCOMPLETE
M00123,"Biotin biosynthesis, pimeloyl-ACP/CoA => biotin",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00124,"Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00125,"Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD",Freshwater sediment microbial 3300031876,INCOMPLETE
M00126,"Tetrahydrofolate biosynthesis, GTP => THF",Freshwater sediment microbial 3300031876,INCOMPLETE
M00127,"Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00128,"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00129,"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",Freshwater sediment microbial 3300031876,INCOMPLETE
M00131,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",Freshwater sediment microbial 3300031876,INCOMPLETE
M00132,"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00133,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",Freshwater sediment microbial 3300031876,INCOMPLETE
M00134,"Polyamine biosynthesis, arginine => ornithine => putrescine",Freshwater sediment microbial 3300031876,COMPLETE
M00135,"GABA biosynthesis, eukaryotes, putrescine => GABA",Freshwater sediment microbial 3300031876,INCOMPLETE
M00136,"GABA biosynthesis, prokaryotes, putrescine => GABA",Freshwater sediment microbial 3300031876,INCOMPLETE
M00137,"Flavanone biosynthesis, phenylalanine => naringenin",Freshwater sediment microbial 3300031876,INCOMPLETE
M00138,"Flavonoid biosynthesis, naringenin => pelargonidin",Freshwater sediment microbial 3300031876,INCOMPLETE
M00140,"C1-unit interconversion, prokaryotes",Freshwater sediment microbial 3300031876,INCOMPLETE
M00141,"C1-unit interconversion, eukaryotes",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00142,"NADH:ubiquinone oxidoreductase, mitochondria",Freshwater sediment microbial 3300031876,INCOMPLETE
M00143,"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",Freshwater sediment microbial 3300031876,INCOMPLETE
M00144,"NADH:quinone oxidoreductase, prokaryotes",Freshwater sediment microbial 3300031876,COMPLETE
M00145,"NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria",Freshwater sediment microbial 3300031876,INCOMPLETE
M00146,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,Freshwater sediment microbial 3300031876,INCOMPLETE
M00147,NADH dehydrogenase (ubiquinone) 1 beta subcomplex,Freshwater sediment microbial 3300031876,INCOMPLETE
M00148,Succinate dehydrogenase (ubiquinone),Freshwater sediment microbial 3300031876,INCOMPLETE
M00149,"Succinate dehydrogenase, prokaryotes",Freshwater sediment microbial 3300031876,INCOMPLETE
M00150,"Fumarate reductase, prokaryotes",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00151,Cytochrome bc1 complex respiratory unit,Freshwater sediment microbial 3300031876,INCOMPLETE
M00152,Cytochrome bc1 complex,Freshwater sediment microbial 3300031876,INCOMPLETE
M00153,Cytochrome bd ubiquinol oxidase,Freshwater sediment microbial 3300031876,INCOMPLETE
M00154,Cytochrome c oxidase,Freshwater sediment microbial 3300031876,INCOMPLETE
M00155,"Cytochrome c oxidase, prokaryotes",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00156,"Cytochrome c oxidase, cbb3-type",Freshwater sediment microbial 3300031876,INCOMPLETE
M00157,"F-type ATPase, prokaryotes and chloroplasts",Freshwater sediment microbial 3300031876,COMPLETE
M00158,"F-type ATPase, eukaryotes",Freshwater sediment microbial 3300031876,INCOMPLETE
M00159,"V/A-type ATPase, prokaryotes",Freshwater sediment microbial 3300031876,COMPLETE
M00160,"V-type ATPase, eukaryotes",Freshwater sediment microbial 3300031876,INCOMPLETE
M00161,Photosystem II,Freshwater sediment microbial 3300031876,INCOMPLETE
M00162,Cytochrome b6f complex,Freshwater sediment microbial 3300031876,INCOMPLETE
M00163,Photosystem I,Freshwater sediment microbial 3300031876,INCOMPLETE
M00165,Reductive pentose phosphate cycle (Calvin cycle),Freshwater sediment microbial 3300031876,INCOMPLETE
M00166,"Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P",Freshwater sediment microbial 3300031876,INCOMPLETE
M00167,"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",Freshwater sediment microbial 3300031876,INCOMPLETE
M00168,"CAM (Crassulacean acid metabolism), dark",Freshwater sediment microbial 3300031876,INCOMPLETE
M00169,"CAM (Crassulacean acid metabolism), light",Freshwater sediment microbial 3300031876,COMPLETE
M00170,"C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",Freshwater sediment microbial 3300031876,INCOMPLETE
M00171,"C4-dicarboxylic acid cycle, NAD - malic enzyme type",Freshwater sediment microbial 3300031876,INCOMPLETE
M00172,"C4-dicarboxylic acid cycle, NADP - malic enzyme type",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00173,Reductive citrate cycle (Arnon-Buchanan cycle),Freshwater sediment microbial 3300031876,INCOMPLETE
M00174,"Methane oxidation, methanotroph, methane => formaldehyde",Freshwater sediment microbial 3300031876,INCOMPLETE
M00175,"Nitrogen fixation, nitrogen => ammonia",Freshwater sediment microbial 3300031876,INCOMPLETE
M00176,"Assimilatory sulfate reduction, sulfate => H2S",Freshwater sediment microbial 3300031876,COMPLETE
M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",Freshwater sediment microbial 3300031876,COMPLETE
M00308,"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P",Freshwater sediment microbial 3300031876,COMPLETE
M00309,"Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00338,"Cysteine biosynthesis, homocysteine + serine => cysteine",Freshwater sediment microbial 3300031876,COMPLETE
M00344,"Formaldehyde assimilation, xylulose monophosphate pathway",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00345,"Formaldehyde assimilation, ribulose monophosphate pathway",Freshwater sediment microbial 3300031876,COMPLETE
M00346,"Formaldehyde assimilation, serine pathway",Freshwater sediment microbial 3300031876,INCOMPLETE
M00356,"Methanogenesis, methanol => methane",Freshwater sediment microbial 3300031876,INCOMPLETE
M00357,"Methanogenesis, acetate => methane",Freshwater sediment microbial 3300031876,INCOMPLETE
M00358,Coenzyme M biosynthesis,Freshwater sediment microbial 3300031876,COMPLETE
M00363,"EHEC pathogenicity signature, Shiga toxin",Freshwater sediment microbial 3300031876,INCOMPLETE
M00364,"C10-C20 isoprenoid biosynthesis, bacteria",Freshwater sediment microbial 3300031876,COMPLETE
M00365,"C10-C20 isoprenoid biosynthesis, archaea",Freshwater sediment microbial 3300031876,COMPLETE
M00366,"C10-C20 isoprenoid biosynthesis, plants",Freshwater sediment microbial 3300031876,INCOMPLETE
M00367,"C10-C20 isoprenoid biosynthesis, non-plant eukaryotes",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
M00368,"Ethylene biosynthesis, methionine => ethylene",Freshwater sediment microbial 3300031876,INCOMPLETE
M00369,"Cyanogenic glycoside biosynthesis, tyrosine => dhurrin",Freshwater sediment microbial 3300031876,INCOMPLETE
M00370,"Glucosinolate biosynthesis, tryptophan => glucobrassicin",Freshwater sediment microbial 3300031876,INCOMPLETE
M00371,"Castasterone biosynthesis, campesterol => castasterone",Freshwater sediment microbial 3300031876,INCOMPLETE
M00372,"Abscisic acid biosynthesis, beta-carotene => abscisic acid",Freshwater sediment microbial 3300031876,INCOMPLETE
M00373,Ethylmalonyl pathway,Freshwater sediment microbial 3300031876,INCOMPLETE
M00374,Dicarboxylate-hydroxybutyrate cycle,Freshwater sediment microbial 3300031876,INCOMPLETE
M00375,Hydroxypropionate-hydroxybutylate cycle,Freshwater sediment microbial 3300031876,INCOMPLETE
M00376,3-Hydroxypropionate bi-cycle,Freshwater sediment microbial 3300031876,INCOMPLETE
M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),Freshwater sediment microbial 3300031876,COMPLETE
M00378,F420 biosynthesis,Freshwater sediment microbial 3300031876,COMPLETE
M00415,Fatty acid elongation in endoplasmic reticulum,Freshwater sediment microbial 3300031876,INCOMPLETE
M00416,Cytochrome aa3-600 menaquinol oxidase,Freshwater sediment microbial 3300031876,INCOMPLETE
M00417,Cytochrome o ubiquinol oxidase,Freshwater sediment microbial 3300031876,INCOMPLETE
M00418,"Toluene degradation, anaerobic, toluene => benzoyl-CoA",Freshwater sediment microbial 3300031876,INCOMPLETE
M00419,"Cymene degradation, p-cymene => p-cumate",Freshwater sediment microbial 3300031876,INCOMPLETE
M00422,"Acetyl-CoA pathway, CO2 => acetyl-CoA",Freshwater sediment microbial 3300031876,COMPLETE
M00432,"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",Freshwater sediment microbial 3300031876,1 BLOCK MISSING
