Module_id,Module_name,Acid Mine Drainage 2010484004,Acid Mine Drainage 3300003083,Acid Mine Drainage 3300005360,Acid mine drainage 3300008566,Acid mine drainage 3300008567,Acid mine drainage 3300008721,Acid mine drainage 3300008723,Acid mine drainage 3300030082,Acid mine drainage 3300030091,Acid mine drainage 3300030228,Acid mine drainage 3300030242,Acid mine drainage 3300030335,Acid mine drainage 3300030398,Acid mine drainage 3300030413,Acid mine drainage 3300038486,Acid mine drainage 3300038487,Acid mine drainage 3300038493,Acid mine drainage 3300038494,Acid mine drainage 3300038681,Acid mine drainage 3300038729,Acid mine drainage 3300038731,Acid mine drainage 3300038979,Acid mine drainage 3300039205,Acid mine drainage 3300039211,Biofilm microbial communitie 3300021476,Freshwater microbial communitie 3300023177,Freshwater microbial communitie 3300024300,Freshwater microbial communitie 3300024333,Freshwater microbial communitie 3300024341,Freshwater microbial communitie 3300028737,Freshwater microbial communitie 3300043827,Freshwater sediment microbial 3300010391,Freshwater sediment microbial 3300021517,Freshwater sediment microbial 3300021518,Freshwater sediment microbial 3300031587,Freshwater sediment microbial 3300031593,Freshwater sediment microbial 3300031604,Freshwater sediment microbial 3300031806,Freshwater sediment microbial 3300031876,Freshwater sediment microbial 3300031877,Freshwater sediment microbial 3300031898,Freshwater sediment microbial 3300036045,Freshwater sediment microbial 3300036046,Hydrotherm Fe rich 3300023307,Hydrotherm Fe rich 3300023310,Hydrotherm Fe rich 3300023313,Hydrotherm Fe rich 3300023368,Hydrotherm Fe rich 3300023439,Hydrotherm Fe rich 3300023440,Hydrotherm Fe rich 3300023442,Hydrotherm Fe rich 3300023444,Hydrotherm Fe rich 3300023548,Lab enriched acid 3300038411,Lab enriched acid 3300038412,Lab enriched acid 3300038413,Lab enriched acid 3300038471,Lab enriched sediment 3300039027,Lab enriched sediment 3300039028,Metatransc of freshwater 3300061576,Metatransc of lab 3300046013,Metatransc of lab 3300046014,Metatransc of lab 3300055056,Metatransc of lab 3300055057,Metatransc of lab 3300055061,Metatransc of lab 3300055062,Metatransc of lab 3300055069,Pink biofilm microbial 3300003104
M00838,"Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00840,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00842,"Tetrahydrobiopterin biosynthesis, GTP => BH4",INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING
M00843,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,COMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,COMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,COMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING
M00844,"Arginine biosynthesis, ornithine => arginine",1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,COMPLETE,1 BLOCK MISSING,COMPLETE,COMPLETE,COMPLETE,COMPLETE,1 BLOCK MISSING,COMPLETE,COMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING
M00845,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE
M00846,"Siroheme biosynthesis, glutamate => siroheme",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00847,"Heme biosynthesis, archaea, siroheme => heme",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,COMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00848,"Aurachin biosynthesis, anthranilate => aurachin A",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00849,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00850,"Vibrio cholerae pathogenicity signature, cholera toxins",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00851,Carbapenem resistance,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00852,"Vibrio cholerae pathogenicity signature, toxin coregulated pilus",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00853,"ETEC pathogenicity signature, colonization factors",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00854,"Glycogen biosynthesis, glucose-1P => glycogen/starch",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00855,"Glycogen degradation, glycogen => glucose-6P",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,1 BLOCK MISSING,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,1 BLOCK MISSING,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00856,"Salmonella enterica pathogenicity signature, typhoid toxin",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
M00857,"Salmonella enterica pathogenicity signature, Vi antigen",INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE,INCOMPLETE
